id_geografia,cve_geo,entidad,municipio,abreviatura_entidad,latitud,longitud
1144,20120,OAXACA,SAN BARTOLOMÉ ZOOGOCHO,OC,17.1426839,-96.1434982
1147,20123,OAXACA,SAN BERNARDO MIXTEPEC,OC,16.4928778,-96.5355199
1148,20124,OAXACA,SAN BLAS ATEMPA,OC,16.1934759,-95.1339165
1149,20125,OAXACA,SAN CARLOS YAUTEPEC,OC,16.3002184,-96.0624133
1150,20126,OAXACA,SAN CRISTÓBAL AMATLÁN,OC,16.1906269,-96.2436058
1151,20127,OAXACA,SAN CRISTÓBAL AMOLTEPEC,OC,17.1704318,-97.3411469
1152,20128,OAXACA,SAN CRISTÓBAL LACHIRIOAG,OC,17.2009498,-96.095417
1153,20129,OAXACA,SAN CRISTÓBAL SUCHIXTLAHUACA,OC,17.4339194,-97.2159961
1154,20130,OAXACA,SAN DIONISIO DEL MAR,OC,16.1913941,-94.4525212
1155,20131,OAXACA,SAN DIONISIO OCOTEPEC,OC,16.4751916,-96.2345734
1156,20132,OAXACA,SAN DIONISIO OCOTLÁN,OC,16.4447199,-96.4051007
1157,20133,OAXACA,SAN ESTEBAN ATATLAHUCA,OC,17.0359578,-97.403997
1158,20134,OAXACA,SAN FELIPE JALAPA DE DÍAZ,OC,18.0416617,-96.3210014
1159,20135,OAXACA,SAN FELIPE TEJALÁPAM,OC,17.0641043,-96.5111727
1160,20136,OAXACA,SAN FELIPE USILA,OC,17.5245822,-96.3142107
1161,20137,OAXACA,SAN FRANCISCO CAHUACUÁ,OC,16.5336827,-97.1820139
1162,20138,OAXACA,SAN FRANCISCO CAJONOS,OC,17.1019539,-96.1505272
1163,20139,OAXACA,SAN FRANCISCO CHAPULAPA,OC,17.5627425,-96.4515867
1164,20140,OAXACA,SAN FRANCISCO CHINDÚA,OC,17.2542891,-97.1846047
1165,20141,OAXACA,SAN FRANCISCO DEL MAR,OC,16.1400407,-94.3756193
1166,20142,OAXACA,SAN FRANCISCO HUEHUETLÁN,OC,18.1151339,-96.5652157
1167,20143,OAXACA,SAN FRANCISCO IXHUATÁN,OC,16.2108484,-94.2901782
1168,20144,OAXACA,SAN FRANCISCO JALTEPETONGO,OC,17.2308571,-97.1546273
1169,20145,OAXACA,SAN FRANCISCO LACHIGOLÓ,OC,17.0041065,-96.3554659
1170,20146,OAXACA,SAN FRANCISCO LOGUECHE,OC,16.2108206,-96.2240723
1171,20147,OAXACA,SAN FRANCISCO NUXAÑO,OC,17.2250999,-97.2038223
1172,20148,OAXACA,SAN FRANCISCO OZOLOTEPEC,OC,16.0601941,-96.1314455
1173,20149,OAXACA,SAN FRANCISCO SOLA,OC,16.3053879,-96.5827841
1174,20150,OAXACA,SAN FRANCISCO TELIXTLAHUACA,OC,17.1747744,-96.5415888
1175,20151,OAXACA,SAN FRANCISCO TEOPAN,OC,17.5104062,-97.2933112
1176,20152,OAXACA,SAN FRANCISCO TLAPANCINGO,OC,17.2902846,-98.1608071
1177,20153,OAXACA,SAN GABRIEL MIXTEPEC,OC,16.0539922,-97.0446197
1178,20154,OAXACA,SAN ILDEFONSO AMATLÁN,OC,16.2002741,-96.2929603
1179,20155,OAXACA,SAN ILDEFONSO SOLA,OC,16.3111324,-96.5901203
1180,20156,OAXACA,SAN ILDEFONSO VILLA ALTA,OC,17.2020438,-96.0910852
1181,20157,OAXACA,SAN JACINTO AMILPAS,OC,17.0602904,-96.4545222
1182,20158,OAXACA,SAN JACINTO TLACOTEPEC,OC,16.3113323,-97.2309594
1183,20159,OAXACA,SAN JERÓNIMO COATLÁN,OC,16.1357797,-96.5209459
1184,20160,OAXACA,SAN JERÓNIMO SILACAYOAPILLA,OC,17.4834669,-97.5045357
1185,20161,OAXACA,SAN JERÓNIMO SOSOLA,OC,17.2159613,-97.0157412
1186,20162,OAXACA,SAN JERÓNIMO TAVICHE,OC,16.4249246,-96.3539348
1187,20163,OAXACA,SAN JERÓNIMO TECÓATL,OC,18.100089,-96.544752
1574,20550,OAXACA,SAN JERÓNIMO TLACOCHAHUAYA,OC,17.0031921,-96.3451865
1188,20164,OAXACA,SAN JORGE NUCHITA,OC,17.3921435,-98.0622068
1189,20165,OAXACA,SAN JOSÉ AYUQUILA,OC,17.5630436,-97.5809386
1190,20166,OAXACA,SAN JOSÉ CHILTEPEC,OC,17.5643269,-96.1013932
1191,20167,OAXACA,SAN JOSÉ DEL PEÑASCO,OC,16.1857814,-96.3004971
1096,20072,OAXACA,SAN JOSÉ DEL PROGRESO,OC,16.4106461,-96.4107903
1192,20168,OAXACA,SAN JOSÉ ESTANCIA GRANDE,OC,16.2154732,-98.1504628
1193,20169,OAXACA,SAN JOSÉ INDEPENDENCIA,OC,18.1423366,-96.3846062
1194,20170,OAXACA,SAN JOSÉ LACHIGUIRI,OC,16.2243593,-96.2011157
1195,20171,OAXACA,SAN JOSÉ TENANGO,OC,18.0902743,-96.4301951
1196,20172,OAXACA,SAN JUAN ACHIUTLA,OC,17.2039281,-97.3031943
1197,20173,OAXACA,SAN JUAN ATEPEC,OC,17.2535014,-96.3220877
1199,20175,OAXACA,SAN JUAN BAUTISTA ATATLAHUCA,OC,17.3151945,-96.4947787
1200,20176,OAXACA,SAN JUAN BAUTISTA COIXTLAHUACA,OC,17.4328716,-97.1925763
1201,20177,OAXACA,SAN JUAN BAUTISTA CUICATLÁN,OC,17.4805573,-96.573444
1202,20178,OAXACA,SAN JUAN BAUTISTA GUELACHE,OC,17.1335563,-96.4642617
1203,20179,OAXACA,SAN JUAN BAUTISTA JAYACATLÁN,OC,17.2524616,-96.4921254
1204,20180,OAXACA,SAN JUAN BAUTISTA LO DE SOTO,OC,16.3041453,-98.2048489
1205,20181,OAXACA,SAN JUAN BAUTISTA SUCHITEPEC,OC,17.5821784,-97.3935352
1207,20183,OAXACA,SAN JUAN BAUTISTA TLACHICHILCO,OC,17.3721172,-98.2038375
1206,20182,OAXACA,SAN JUAN BAUTISTA TLACOATZINTEPEC,OC,17.5133989,-96.3513515
1208,20184,OAXACA,SAN JUAN BAUTISTA TUXTEPEC,OC,18.0452193,-96.0706534
1583,20559,OAXACA,SAN JUAN BAUTISTA VALLE NACIONAL,OC,17.4629832,-96.1814561
1209,20185,OAXACA,SAN JUAN CACAHUATEPEC,OC,16.3649442,-98.0921931
1215,20191,OAXACA,SAN JUAN CHICOMEZÚCHIL,OC,17.1720311,-96.2941701
1216,20192,OAXACA,SAN JUAN CHILATECA,OC,16.4942664,-96.4019238
1210,20186,OAXACA,SAN JUAN CIENEGUILLA,OC,17.5105971,-98.1650752
1211,20187,OAXACA,SAN JUAN COATZÓSPAM,OC,18.0258919,-96.4547969
1212,20188,OAXACA,SAN JUAN COLORADO,OC,16.2734797,-97.5714361
1213,20189,OAXACA,SAN JUAN COMALTEPEC,OC,17.2017447,-95.5836647
1214,20190,OAXACA,SAN JUAN COTZOCÓN,OC,17.0950408,-95.4656317
1230,20206,OAXACA,SAN JUAN DE LOS CUÉS,OC,18.0248938,-97.0334789
1217,20193,OAXACA,SAN JUAN DEL ESTADO,OC,17.1624702,-96.4757382
1218,20194,OAXACA,SAN JUAN DEL RÍO,OC,16.5257097,-96.0937693
1219,20195,OAXACA,SAN JUAN DIUXI,OC,17.1653434,-97.2227273
1220,20196,OAXACA,SAN JUAN EVANGELISTA ANALCO,OC,17.2420978,-96.321662
1221,20197,OAXACA,SAN JUAN GUELAVÍA,OC,16.5724348,-96.3244995
1222,20198,OAXACA,SAN JUAN GUICHICOVI,OC,16.5746184,-95.0542339
1223,20199,OAXACA,SAN JUAN IHUALTEPEC,OC,17.442343,-98.1719846
1224,20200,OAXACA,SAN JUAN JUQUILA MIXES,OC,16.5608279,-95.5507745
1225,20201,OAXACA,SAN JUAN JUQUILA VIJANOS,OC,17.2113728,-96.1814453
1226,20202,OAXACA,SAN JUAN LACHAO,OC,16.0930738,-97.073039
1227,20203,OAXACA,SAN JUAN LACHIGALLA,OC,16.3530407,-96.3255835
1228,20204,OAXACA,SAN JUAN LAJARCIA,OC,16.3030398,-95.5532126
1229,20205,OAXACA,SAN JUAN LALANA,OC,17.2815208,-95.5247579
1231,20207,OAXACA,SAN JUAN MAZATLÁN,OC,17.0152045,-95.2647281
1232,20208,OAXACA,SAN JUAN MIXTEPEC,OC,17.1820614,-97.4953209
1233,20209,OAXACA,SAN JUAN MIXTEPEC,OC,17.1820614,-97.4953209
1235,20211,OAXACA,SAN JUAN OZOLOTEPEC,OC,16.0758827,-96.1533456
1236,20212,OAXACA,SAN JUAN PETLAPA,OC,17.2809488,-96.0212603
1237,20213,OAXACA,SAN JUAN QUIAHIJE,OC,16.1806762,-97.1900646
1238,20214,OAXACA,SAN JUAN QUIOTEPEC,OC,17.3602748,-96.3517382
1239,20215,OAXACA,SAN JUAN SAYULTEPEC,OC,17.2712536,-97.1705066
1240,20216,OAXACA,SAN JUAN TABAÁ,OC,17.1818669,-96.1225568
1241,20217,OAXACA,SAN JUAN TAMAZOLA,OC,17.0937579,-97.1336777
1242,20218,OAXACA,SAN JUAN TEITA,OC,17.0542942,-97.2451527
1243,20219,OAXACA,SAN JUAN TEITIPAC,OC,16.5603836,-96.3630634
1244,20220,OAXACA,SAN JUAN TEPEUXILA,OC,17.4322372,-96.502797
1245,20221,OAXACA,SAN JUAN TEPOSCOLULA,OC,17.3302193,-97.2528484
1246,20222,OAXACA,SAN JUAN YAEÉ,OC,17.2544714,-96.1701844
1247,20223,OAXACA,SAN JUAN YATZONA,OC,17.2408728,-96.100928
1248,20224,OAXACA,SAN JUAN YUCUITA,OC,17.3044112,-97.161329
1234,20210,OAXACA,SAN JUAN ÑUMÍ,OC,17.2353842,-97.4223117
1249,20225,OAXACA,SAN LORENZO,OC,16.2339344,-97.522941
1250,20226,OAXACA,SAN LORENZO ALBARRADAS,OC,16.5426012,-96.1534734
1251,20227,OAXACA,SAN LORENZO CACAOTEPEC,OC,17.0745691,-96.4807184
1252,20228,OAXACA,SAN LORENZO CUAUNECUILTITLA,OC,18.122323,-96.5447006
1253,20229,OAXACA,SAN LORENZO TEXMELÚCAN,OC,16.3507766,-97.1156308
1254,20230,OAXACA,SAN LORENZO VICTORIA,OC,17.4006082,-98.0712985
1255,20231,OAXACA,SAN LUCAS CAMOTLÁN,OC,16.5635386,-95.4247319
1256,20232,OAXACA,SAN LUCAS OJITLÁN,OC,18.0327011,-96.2351946
1257,20233,OAXACA,SAN LUCAS QUIAVINÍ,OC,16.5341287,-96.2805139
1258,20234,OAXACA,SAN LUCAS ZOQUIÁPAM,OC,18.0810175,-96.5423144
1259,20235,OAXACA,SAN LUIS AMATLÁN,OC,16.2321926,-96.2949826
1260,20236,OAXACA,SAN MARCIAL OZOLOTEPEC,OC,16.0521325,-96.242121
1261,20237,OAXACA,SAN MARCOS ARTEAGA,OC,17.431057,-97.5140098
1262,20238,OAXACA,SAN MARTÍN DE LOS CANSECOS,OC,16.3923315,-96.4344419
1263,20239,OAXACA,SAN MARTÍN HUAMELÚLPAM,OC,17.2350654,-97.3608466
1264,20240,OAXACA,SAN MARTÍN ITUNYOSO,OC,17.1344468,-97.5253317
1265,20241,OAXACA,SAN MARTÍN LACHILÁ,OC,16.3639112,-96.5057738
1266,20242,OAXACA,SAN MARTÍN PERAS,OC,17.2137838,-98.14184
1267,20243,OAXACA,SAN MARTÍN TILCAJETE,OC,16.5132213,-96.4144057
1268,20244,OAXACA,SAN MARTÍN TOXPALAN,OC,18.0602607,-97.0332498
1269,20245,OAXACA,SAN MARTÍN ZACATEPEC,OC,17.4828607,-98.0339112
1270,20246,OAXACA,SAN MATEO CAJONOS,OC,17.0942395,-96.1232312
1272,20248,OAXACA,SAN MATEO DEL MAR,OC,16.1234921,-94.5854811
1274,20250,OAXACA,SAN MATEO ETLATONGO,OC,17.245341,-97.1618264
1275,20251,OAXACA,SAN MATEO NEJÁPAM,OC,17.3920117,-98.2501178
1276,20252,OAXACA,SAN MATEO PEÑASCO,OC,17.090286,-97.3201122
1277,20253,OAXACA,SAN MATEO PIÑAS,OC,15.595823,-96.2006681
1278,20254,OAXACA,SAN MATEO RÍO HONDO,OC,16.0839228,-96.2654414
1279,20255,OAXACA,SAN MATEO SINDIHUI,OC,17.0015237,-97.210444
1280,20256,OAXACA,SAN MATEO TLAPILTEPEC,OC,17.4838119,-97.2552258
1273,20249,OAXACA,SAN MATEO YOLOXOCHITLÁN,OC,18.083723,-96.5206294
1590,20566,OAXACA,SAN MATEO YUCUTINDOO,OC,16.5234931,-97.1419959
1281,20257,OAXACA,SAN MELCHOR BETAZA,OC,17.1508625,-96.0915679
1282,20258,OAXACA,SAN MIGUEL ACHIUTLA,OC,17.1822508,-97.2921746
1283,20259,OAXACA,SAN MIGUEL AHUEHUETITLÁN,OC,17.4016852,-98.1915069
1284,20260,OAXACA,SAN MIGUEL ALOÁPAM,OC,17.2446486,-96.4129273
1285,20261,OAXACA,SAN MIGUEL AMATITLÁN,OC,17.5328999,-98.0132044
1286,20262,OAXACA,SAN MIGUEL AMATLÁN,OC,17.1631889,-96.2818299
1288,20264,OAXACA,SAN MIGUEL CHICAHUA,OC,17.3812994,-97.1141579
1289,20265,OAXACA,SAN MIGUEL CHIMALAPA,OC,16.4252069,-94.4452377
1287,20263,OAXACA,SAN MIGUEL COATLÁN,OC,16.1146728,-96.4138811
1290,20266,OAXACA,SAN MIGUEL DEL PUERTO,OC,15.551788,-96.1029468
1291,20267,OAXACA,SAN MIGUEL DEL RÍO,OC,17.1917968,-96.3409195
1292,20268,OAXACA,SAN MIGUEL EJUTLA,OC,16.344939,-96.4421392
1293,20269,OAXACA,SAN MIGUEL EL GRANDE,OC,17.0248268,-97.371981
1294,20270,OAXACA,SAN MIGUEL HUAUTLA,OC,17.4444957,-97.081507
1295,20271,OAXACA,SAN MIGUEL MIXTEPEC,OC,16.4641165,-96.5726367
1296,20272,OAXACA,SAN MIGUEL PANIXTLAHUACA,OC,16.1536112,-97.2246716
1297,20273,OAXACA,SAN MIGUEL PERAS,OC,16.5616522,-97.003588
1298,20274,OAXACA,SAN MIGUEL PIEDRAS,OC,16.595886,-97.1357719
1299,20275,OAXACA,SAN MIGUEL QUETZALTEPEC,OC,16.5831752,-95.4542049
1300,20276,OAXACA,SAN MIGUEL SANTA FLOR,OC,17.55159,-96.4757482
1302,20278,OAXACA,SAN MIGUEL SOYALTEPEC,OC,18.1425338,-96.2412893
1303,20279,OAXACA,SAN MIGUEL SUCHIXTEPEC,OC,16.0538416,-96.2759073
1305,20281,OAXACA,SAN MIGUEL TECOMATLÁN,OC,17.2338557,-97.1604768
1306,20282,OAXACA,SAN MIGUEL TENANGO,OC,16.1602357,-95.3533078
1307,20283,OAXACA,SAN MIGUEL TEQUIXTEPEC,OC,17.48103,-97.2029959
1308,20284,OAXACA,SAN MIGUEL TILQUIÁPAM,OC,16.4654992,-96.3453603
1309,20285,OAXACA,SAN MIGUEL TLACAMAMA,OC,16.2500223,-98.0347581
1310,20286,OAXACA,SAN MIGUEL TLACOTEPEC,OC,17.2713047,-98.002606
1311,20287,OAXACA,SAN MIGUEL TULANCINGO,OC,17.4504465,-97.2629439
1312,20288,OAXACA,SAN MIGUEL YOTAO,OC,17.2213672,-96.2014047
1313,20289,OAXACA,SAN NICOLÁS,OC,16.245744,-96.4426966
1314,20290,OAXACA,SAN NICOLÁS HIDALGO,OC,17.465851,-98.08333
1315,20291,OAXACA,SAN PABLO COATLÁN,OC,16.1326319,-96.4658796
1316,20292,OAXACA,SAN PABLO CUATRO VENADOS,OC,16.5857747,-96.5327995
1317,20293,OAXACA,SAN PABLO ETLA,OC,17.084382,-96.4552164
1318,20294,OAXACA,SAN PABLO HUITZO,OC,17.1638522,-96.5304184
1319,20295,OAXACA,SAN PABLO HUIXTEPEC,OC,16.4936251,-96.4651618
1320,20296,OAXACA,SAN PABLO MACUILTIANGUIS,OC,17.3203446,-96.3312821
1321,20297,OAXACA,SAN PABLO TIJALTEPEC,OC,17.0103569,-97.2959865
1322,20298,OAXACA,SAN PABLO VILLA DE MITLA,OC,16.5518695,-96.2143757
1323,20299,OAXACA,SAN PABLO YAGANIZA,OC,17.0845897,-96.1346469
1324,20300,OAXACA,SAN PEDRO AMUZGOS,OC,16.3914055,-98.0523737
1325,20301,OAXACA,SAN PEDRO APÓSTOL,OC,16.4406526,-96.433372
1326,20302,OAXACA,SAN PEDRO ATOYAC,OC,16.2920704,-97.5913118
1327,20303,OAXACA,SAN PEDRO CAJONOS,OC,17.1007214,-96.1538301
1329,20305,OAXACA,SAN PEDRO COMITANCILLO,OC,16.2925093,-95.093556
1328,20304,OAXACA,SAN PEDRO COXCALTEPEC CÁNTAROS,OC,17.2955858,-97.0808928
1330,20306,OAXACA,SAN PEDRO EL ALTO,OC,16.0201016,-96.2825401
1331,20307,OAXACA,SAN PEDRO HUAMELULA,OC,16.0144515,-95.4007881
1332,20308,OAXACA,SAN PEDRO HUILOTEPEC,OC,16.1437166,-95.0910564
1333,20309,OAXACA,SAN PEDRO IXCATLÁN,OC,18.0844377,-96.303824
1334,20310,OAXACA,SAN PEDRO IXTLAHUACA,OC,17.0347794,-96.4912339
1335,20311,OAXACA,SAN PEDRO JALTEPETONGO,OC,17.4116259,-97.0205785
1336,20312,OAXACA,SAN PEDRO JICAYÁN,OC,16.2707871,-98.0054715
1337,20313,OAXACA,SAN PEDRO JOCOTIPAC,OC,17.4606816,-97.0448704
1338,20314,OAXACA,SAN PEDRO JUCHATENGO,OC,16.2027428,-97.0514357
1342,20318,OAXACA,SAN PEDRO MIXTEPEC,OC,15.5857517,-97.0501795
1343,20319,OAXACA,SAN PEDRO MIXTEPEC,OC,15.5857517,-97.0501795
1344,20320,OAXACA,SAN PEDRO MOLINOS,OC,17.0616702,-97.3228048
1339,20315,OAXACA,SAN PEDRO MÁRTIR,OC,16.4440162,-96.4243985
1340,20316,OAXACA,SAN PEDRO MÁRTIR QUIECHAPA,OC,16.2454817,-96.1451139
1341,20317,OAXACA,SAN PEDRO MÁRTIR YUCUXACO,OC,17.2557462,-97.3636273
1345,20321,OAXACA,SAN PEDRO NOPALA,OC,17.4822658,-97.3228704
1346,20322,OAXACA,SAN PEDRO OCOPETATILLO,OC,18.110577,-96.5447352
1347,20323,OAXACA,SAN PEDRO OCOTEPEC,OC,16.5719507,-95.5048304
1348,20324,OAXACA,SAN PEDRO POCHUTLA,OC,15.4446827,-96.2754829
1349,20325,OAXACA,SAN PEDRO QUIATONI,OC,16.4659519,-96.0153584
1350,20326,OAXACA,SAN PEDRO SOCHIÁPAM,OC,17.4930506,-96.3951841
1351,20327,OAXACA,SAN PEDRO TAPANATEPEC,OC,16.2202095,-94.1137854
1352,20328,OAXACA,SAN PEDRO TAVICHE,OC,16.3816255,-96.3215352
1353,20329,OAXACA,SAN PEDRO TEOZACOALCO,OC,17.0101654,-97.1709953
1354,20330,OAXACA,SAN PEDRO TEUTILA,OC,17.5837302,-96.4220417
1355,20331,OAXACA,SAN PEDRO TIDAÁ,OC,17.2026751,-97.2238182
1356,20332,OAXACA,SAN PEDRO TOPILTEPEC,OC,17.2613924,-97.2037364
1357,20333,OAXACA,SAN PEDRO TOTOLÁPAM,OC,16.39592,-96.1806865
1361,20337,OAXACA,SAN PEDRO Y SAN PABLO AYUTLA,OC,17.0137743,-96.0437494
1363,20339,OAXACA,SAN PEDRO Y SAN PABLO TEPOSCOLULA,OC,17.3043451,-97.2917479
1364,20340,OAXACA,SAN PEDRO Y SAN PABLO TEQUIXTEPEC,OC,18.0338362,-97.4304246
1359,20335,OAXACA,SAN PEDRO YANERI,OC,17.2509681,-96.2116454
1365,20341,OAXACA,SAN PEDRO YUCUNAMA,OC,17.3339615,-97.2857328
1360,20336,OAXACA,SAN PEDRO YÓLOX,OC,17.3518369,-96.3305672
1366,20342,OAXACA,SAN RAYMUNDO JALPAN,OC,16.5813427,-96.4519792
1367,20343,OAXACA,SAN SEBASTIÁN ABASOLO,OC,16.594083,-96.3519893
1368,20344,OAXACA,SAN SEBASTIÁN COATLÁN,OC,16.1204531,-96.4939141
1369,20345,OAXACA,SAN SEBASTIÁN IXCAPA,OC,16.3237202,-98.0840154
1370,20346,OAXACA,SAN SEBASTIÁN NICANANDUTA,OC,17.3104429,-97.4059766
1371,20347,OAXACA,SAN SEBASTIÁN RÍO HONDO,OC,16.105819,-96.2750618
1372,20348,OAXACA,SAN SEBASTIÁN TECOMAXTLAHUACA,OC,17.2045083,-98.0152226
1373,20349,OAXACA,SAN SEBASTIÁN TEITIPAC,OC,16.5705129,-96.3650468
1374,20350,OAXACA,SAN SEBASTIÁN TUTLA,OC,17.0330514,-96.4019633
1375,20351,OAXACA,SAN SIMÓN ALMOLONGAS,OC,16.2426667,-96.431082
1376,20352,OAXACA,SAN SIMÓN ZAHUATLÁN,OC,17.4943872,-98.0016302
1558,20534,OAXACA,SAN VICENTE COATLÁN,OC,16.2312788,-96.5041835
1559,20535,OAXACA,SAN VICENTE LACHIXÍO,OC,16.4215636,-97.0110304
1560,20536,OAXACA,SAN VICENTE NUÑÚ,OC,17.2724339,-97.2632221
1377,20353,OAXACA,SANTA ANA,OC,16.2026297,-96.4303396
1378,20354,OAXACA,SANTA ANA ATEIXTLAHUACA,OC,18.1238082,-96.5422979
1379,20355,OAXACA,SANTA ANA CUAUHTÉMOC,OC,17.5901828,-96.4740914
1380,20356,OAXACA,SANTA ANA DEL VALLE,OC,16.5941377,-96.2818029
1381,20357,OAXACA,SANTA ANA TAVELA,OC,16.3916739,-95.5441643
1382,20358,OAXACA,SANTA ANA TLAPACOYAN,OC,16.4438412,-96.5013502
1383,20359,OAXACA,SANTA ANA YARENI,OC,17.2352036,-96.3638806
1384,20360,OAXACA,SANTA ANA ZEGACHE,OC,16.5016351,-96.433338
1385,20361,OAXACA,SANTA CATALINA QUIERÍ,OC,16.1919924,-96.1557089
1386,20362,OAXACA,SANTA CATARINA CUIXTLA,OC,16.1815824,-96.3841078
1387,20363,OAXACA,SANTA CATARINA IXTEPEJI,OC,17.1555976,-96.3342117
1388,20364,OAXACA,SANTA CATARINA JUQUILA,OC,16.1413234,-97.1732902
1389,20365,OAXACA,SANTA CATARINA LACHATAO,OC,17.1606411,-96.2822563
1390,20366,OAXACA,SANTA CATARINA LOXICHA,OC,16.0410216,-96.4517516
1391,20367,OAXACA,SANTA CATARINA MECHOACÁN,OC,16.2003961,-97.5009693
1392,20368,OAXACA,SANTA CATARINA MINAS,OC,16.4645083,-96.3655642
1393,20369,OAXACA,SANTA CATARINA QUIANÉ,OC,16.5249102,-96.4426691
1098,20074,OAXACA,SANTA CATARINA QUIOQUITANI,OC,16.1856355,-96.1705873
1394,20370,OAXACA,SANTA CATARINA TAYATA,OC,17.2052097,-97.3330164
1395,20371,OAXACA,SANTA CATARINA TICUÁ,OC,17.0416449,-97.3205491
1396,20372,OAXACA,SANTA CATARINA YOSONOTÚ,OC,17.0113979,-97.394366
1397,20373,OAXACA,SANTA CATARINA ZAPOQUILA,OC,18.0352407,-97.3605959
1398,20374,OAXACA,SANTA CRUZ ACATEPEC,OC,18.0949542,-96.5231149
1399,20375,OAXACA,SANTA CRUZ AMILPAS,OC,17.033132,-96.4102462
1400,20376,OAXACA,SANTA CRUZ DE BRAVO,OC,17.3452946,-98.1326361
1401,20377,OAXACA,SANTA CRUZ ITUNDUJIA,OC,16.5229749,-97.3937985
1402,20378,OAXACA,SANTA CRUZ MIXTEPEC,OC,16.4732794,-96.5256666
1403,20379,OAXACA,SANTA CRUZ NUNDACO,OC,17.1026901,-97.4323474
1404,20380,OAXACA,SANTA CRUZ PAPALUTLA,OC,16.5734159,-96.3505681
1405,20381,OAXACA,SANTA CRUZ TACACHE DE MINA,OC,17.4939581,-98.0902835
1406,20382,OAXACA,SANTA CRUZ TACAHUA,OC,16.5508044,-97.2931797
1407,20383,OAXACA,SANTA CRUZ TAYATA,OC,17.2127968,-97.3406942
1408,20384,OAXACA,SANTA CRUZ XITLA,OC,16.1920772,-96.4023264
1409,20385,OAXACA,SANTA CRUZ XOXOCOTLÁN,OC,17.0138213,-96.4403689
1410,20386,OAXACA,SANTA CRUZ ZENZONTEPEC,OC,16.3206472,-97.2942284
1411,20387,OAXACA,SANTA GERTRUDIS,OC,16.4711741,-96.4749961
1593,20569,OAXACA,SANTA INÉS DE ZARAGOZA,OC,17.1342605,-97.0933206
1412,20388,OAXACA,SANTA INÉS DEL MONTE,OC,16.553276,-96.5142073
1413,20389,OAXACA,SANTA INÉS YATZECHE,OC,16.4831224,-96.4522767
1414,20390,OAXACA,SANTA LUCÍA DEL CAMINO,OC,17.0350825,-96.4140838
1415,20391,OAXACA,SANTA LUCÍA MIAHUATLÁN,OC,16.1111303,-96.370556
1416,20392,OAXACA,SANTA LUCÍA MONTEVERDE,OC,16.5816648,-97.395869
1417,20393,OAXACA,SANTA LUCÍA OCOTLÁN,OC,16.4431884,-96.4049426
1071,20047,OAXACA,SANTA MAGDALENA JICOTLÁN,OC,17.482526,-97.2814349
1418,20394,OAXACA,SANTA MARÍA ALOTEPEC,OC,17.0531544,-95.5116458
1419,20395,OAXACA,SANTA MARÍA APAZCO,OC,17.38045,-97.0601393
1423,20399,OAXACA,SANTA MARÍA ATZOMPA,OC,17.0610316,-96.464534
1424,20400,OAXACA,SANTA MARÍA CAMOTLÁN,OC,17.5358418,-97.4136168
1428,20404,OAXACA,SANTA MARÍA CHACHOÁPAM,OC,17.313056,-97.1700618
1430,20406,OAXACA,SANTA MARÍA CHILCHOTLA,OC,18.1403265,-96.4949946
1431,20407,OAXACA,SANTA MARÍA CHIMALAPA,OC,16.5435712,-94.405888
1425,20401,OAXACA,SANTA MARÍA COLOTEPEC,OC,15.5352052,-96.561892
1426,20402,OAXACA,SANTA MARÍA CORTIJO,OC,16.2702889,-98.1708579
1427,20403,OAXACA,SANTA MARÍA COYOTEPEC,OC,16.5801778,-96.4224251
1432,20408,OAXACA,SANTA MARÍA DEL ROSARIO,OC,17.2106341,-97.3537753
1433,20409,OAXACA,SANTA MARÍA DEL TULE,OC,17.0248126,-96.3811732
1434,20410,OAXACA,SANTA MARÍA ECATEPEC,OC,16.1703057,-95.5252069
1435,20411,OAXACA,SANTA MARÍA GUELACÉ,OC,17.0003156,-96.3610188
1436,20412,OAXACA,SANTA MARÍA GUIENAGATI,OC,16.4416738,-95.2116149
1437,20413,OAXACA,SANTA MARÍA HUATULCO,OC,15.5010001,-96.1919535
1438,20414,OAXACA,SANTA MARÍA HUAZOLOTITLÁN,OC,16.1808,-97.54463
1439,20415,OAXACA,SANTA MARÍA IPALAPA,OC,16.3810387,-98.0201766
1440,20416,OAXACA,SANTA MARÍA IXCATLÁN,OC,17.5105735,-97.1125735
1441,20417,OAXACA,SANTA MARÍA JACATEPEC,OC,17.5136478,-96.1240768
1442,20418,OAXACA,SANTA MARÍA JALAPA DEL MARQUÉS,OC,16.2624235,-95.2636161
1443,20419,OAXACA,SANTA MARÍA JALTIANGUIS,OC,17.2156206,-96.3141777
1420,20396,OAXACA,SANTA MARÍA LA ASUNCIÓN,OC,18.0629607,-96.4909715
1444,20420,OAXACA,SANTA MARÍA LACHIXÍO,OC,16.4339922,-97.0109159
1445,20421,OAXACA,SANTA MARÍA MIXTEQUILLA,OC,16.222535,-95.1537704
1446,20422,OAXACA,SANTA MARÍA NATIVITAS,OC,17.394138,-97.2005234
1447,20423,OAXACA,SANTA MARÍA NDUAYACO,OC,17.2441432,-97.2946814
1448,20424,OAXACA,SANTA MARÍA OZOLOTEPEC,OC,16.0751027,-96.221224
1451,20427,OAXACA,SANTA MARÍA PETAPA,OC,16.4920745,-95.0712139
1450,20426,OAXACA,SANTA MARÍA PEÑOLES,OC,17.0444094,-97.0008804
